agent_id,employee_code,vendor_id,team,status,first_seen_active_at,identity_confidence
AGT0000933,EMP00021,VND0000009,T3,SUSPENDED,2026-01-01 23:38:16,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000934,EMP00817,VND0000010,FIELD,SUSPENDED,2026-01-02 20:37:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000935,EMP00029,VND0000003,T2,INACTIVE,2026-01-02 02:43:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000936,EMP00002,VND0000013,T2,ACTIVE,2026-01-02 08:56:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000937,EMP00020,VND0000012,T2,ACTIVE,2026-01-05 11:54:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000938,EMP00084,VND0000004,DIGITAL,ACTIVE,2026-01-05 15:09:30,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000939,EMP00094,VND0000005,DIGITAL,SUSPENDED,2026-01-01 11:11:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000940,EMP00001,VND0000002,T3,ACTIVE,2026-01-02 03:39:56,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000941,EMP00182,VND0000004,T1,ACTIVE,2026-01-03 07:01:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000942,EMP00051,VND0000003,FIELD,INACTIVE,2026-01-02 05:37:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000943,EMP00139,VND0000003,T2,ACTIVE,2026-01-02 03:17:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000944,EMP00064,VND0000012,T2,INACTIVE,2026-01-02 22:18:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000945,EMP00076,VND0000006,FIELD,ACTIVE,2026-01-01 00:53:25,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000946,EMP00074,VND0000003,FIELD,SUSPENDED,2026-01-01 01:48:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000947,EMP00109,VND0000003,T1,ACTIVE,2026-01-01 15:33:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000948,EMP00004,VND0000006,T2,ACTIVE,2026-01-02 01:29:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000949,EMP00063,VND0000013,T3,ACTIVE,2026-01-04 20:09:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000950,EMP00022,VND0000003,FIELD,INACTIVE,2026-01-05 19:47:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000951,EMP00314,VND0000015,DIGITAL,SUSPENDED,2026-01-01 16:32:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000952,EMP00456,VND0000002,DIGITAL,ACTIVE,2026-01-01 15:23:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000953,EMP00166,VND0000001,T2,ACTIVE,2026-01-01 01:36:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000954,EMP00069,VND0000001,FIELD,ACTIVE,2026-01-01 19:07:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000955,EMP00018,VND0000004,DIGITAL,ACTIVE,2026-01-01 16:39:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000956,EMP00031,VND0000014,FIELD,ACTIVE,2026-01-02 20:19:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000957,EMP00138,VND0000009,T2,SUSPENDED,2026-01-01 13:04:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000958,EMP00045,VND0000013,DIGITAL,SUSPENDED,2026-01-09 11:51:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000959,EMP00019,VND0000003,T1,INACTIVE,2026-01-01 19:15:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000960,EMP00028,VND0000005,T1,INACTIVE,2026-01-07 09:49:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000961,EMP00032,VND0000003,T2,ACTIVE,2026-01-04 11:11:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000962,EMP00070,VND0000006,T2,ACTIVE,2026-01-01 21:56:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000963,EMP00266,VND0000012,DIGITAL,SUSPENDED,2026-01-12 03:45:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000964,EMP00039,VND0000002,FIELD,INACTIVE,2026-01-02 05:24:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000965,EMP00001,VND0000007,DIGITAL,INACTIVE,2026-01-06 04:23:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000966,EMP00006,VND0000007,DIGITAL,INACTIVE,2026-01-01 05:55:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000967,EMP00174,VND0000004,DIGITAL,SUSPENDED,2026-01-02 06:09:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000968,EMP00082,VND0000001,T2,ACTIVE,2026-01-02 03:16:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000969,EMP00020,VND0000012,DIGITAL,INACTIVE,2026-01-03 14:59:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000970,EMP00017,VND0000005,DIGITAL,SUSPENDED,2026-01-01 03:42:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000971,EMP00499,VND0000014,DIGITAL,INACTIVE,2026-01-01 15:14:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000972,EMP00327,VND0000007,T2,ACTIVE,2026-01-06 03:20:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000973,EMP00474,VND0000004,T3,INACTIVE,2026-01-02 04:41:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000974,EMP00004,VND0000013,T2,INACTIVE,2026-01-01 20:19:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000975,EMP01057,VND0000006,DIGITAL,SUSPENDED,2026-01-03 17:55:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000976,EMP00311,VND0000009,T1,INACTIVE,2026-01-01 16:14:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000977,EMP00137,VND0000008,T1,SUSPENDED,2026-01-01 19:36:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000978,EMP00040,VND0000002,FIELD,INACTIVE,2026-01-01 07:12:01,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000979,EMP00100,VND0000011,DIGITAL,INACTIVE,2026-01-01 09:40:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000980,EMP00059,VND0000015,T3,ACTIVE,2026-01-02 07:11:14,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000981,EMP00220,VND0000005,T3,SUSPENDED,2026-01-02 18:20:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000982,EMP00033,VND0000010,FIELD,ACTIVE,2026-01-01 06:57:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000983,EMP00052,VND0000007,T3,SUSPENDED,2026-01-01 14:31:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000984,EMP00032,VND0000011,T1,INACTIVE,2026-01-03 00:26:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000985,EMP00022,VND0000007,T1,ACTIVE,2026-01-02 01:47:01,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000986,EMP00041,VND0000004,DIGITAL,ACTIVE,2026-01-02 17:03:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000987,EMP00057,VND0000010,T1,ACTIVE,2026-01-01 23:38:01,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000988,EMP00222,VND0000002,DIGITAL,ACTIVE,2026-01-06 16:16:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000989,EMP00026,VND0000012,T2,ACTIVE,2026-01-11 19:02:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000990,EMP00005,VND0000004,T1,SUSPENDED,2026-01-06 02:55:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000991,EMP00062,VND0000014,T1,ACTIVE,2026-01-01 03:34:30,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000992,EMP00403,VND0000013,T2,INACTIVE,2026-01-01 07:44:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000993,EMP00083,VND0000003,DIGITAL,ACTIVE,2026-01-02 13:42:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000994,EMP00027,VND0000008,DIGITAL,INACTIVE,2026-01-01 08:50:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000995,EMP00057,VND0000006,FIELD,INACTIVE,2026-01-02 02:22:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000996,EMP00085,VND0000005,FIELD,ACTIVE,2026-01-02 15:06:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000997,EMP00886,VND0000010,DIGITAL,INACTIVE,2026-01-01 03:22:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000998,EMP00030,VND0000001,T2,ACTIVE,2026-01-01 02:22:14,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000999,EMP00047,VND0000001,T1,INACTIVE,2026-01-04 03:20:25,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0001000,EMP00003,VND0000001,T2,ACTIVE,2026-01-03 16:16:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
